reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
AUS,Australia,IND,India,agriculture,10,Cereals,39489210.726,2025,Export
AUS,Australia,IND,India,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3836418.858,2025,Export
AUS,Australia,IND,India,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",15488449.467,2025,Export
AUS,Australia,IRL,Ireland,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5521.915,2025,Export
AUS,Australia,IRN,Iran,agriculture,10,Cereals,16704134.748,2025,Export
AUS,Australia,IRN,Iran,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",20277.734,2025,Export
AUS,Australia,IRQ,Iraq,agriculture,10,Cereals,135419813.654,2025,Export
AUS,Australia,IRQ,Iraq,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",244571.208,2025,Export
AUS,Australia,ISR,Israel,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",20821.549,2025,Export
AUS,Australia,ITA,Italy,agriculture,10,Cereals,34957455.23,2025,Export
AUS,Australia,ITA,Italy,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",16350885.558,2025,Export
AUS,Australia,JAM,Jamaica,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",15488.423,2025,Export
AUS,Australia,JOR,Jordan,agriculture,10,Cereals,84020.732,2025,Export
AUS,Australia,JOR,Jordan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",388746.016,2025,Export
AUS,Australia,JOR,Jordan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",584405.431,2025,Export
AUS,Australia,JPN,Japan,agriculture,10,Cereals,480854118.071,2025,Export
AUS,Australia,JPN,Japan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",100421954.375,2025,Export
AUS,Australia,JPN,Japan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",396282692.262,2025,Export
AUS,Australia,KEN,Kenya,agriculture,10,Cereals,120605282.626,2025,Export
AUS,Australia,KEN,Kenya,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",5086.347,2025,Export
AUS,Australia,KEN,Kenya,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",185920.355,2025,Export
AUS,Australia,KHM,Cambodia,agriculture,10,Cereals,213946.811,2025,Export
AUS,Australia,KHM,Cambodia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",24120001.111,2025,Export
AUS,Australia,KHM,Cambodia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3440.726,2025,Export
AUS,Australia,KIR,Kiribati,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",51.546,2025,Export
AUS,Australia,KOR,Rep. of Korea,agriculture,10,Cereals,404854814.058,2025,Export
AUS,Australia,KOR,Rep. of Korea,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",35258416.978,2025,Export
AUS,Australia,KOR,Rep. of Korea,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",140003912.649,2025,Export
AUS,Australia,KWT,Kuwait,agriculture,10,Cereals,134591710.083,2025,Export
AUS,Australia,KWT,Kuwait,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",207.475,2025,Export
AUS,Australia,KWT,Kuwait,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",820368.38,2025,Export
AUS,Australia,LAO,Lao People's Dem. Rep.,agriculture,10,Cereals,71928.577,2025,Export
AUS,Australia,LAO,Lao People's Dem. Rep.,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",8840.218,2025,Export
AUS,Australia,LBY,Libya,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4123.717,2025,Export
AUS,Australia,LKA,Sri Lanka,agriculture,10,Cereals,19158359.723,2025,Export
AUS,Australia,LKA,Sri Lanka,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3320569.577,2025,Export
AUS,Australia,LKA,Sri Lanka,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5276478.799,2025,Export
AUS,Australia,MAR,Morocco,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2289827.845,2025,Export
AUS,Australia,MDV,Maldives,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1784.796,2025,Export
AUS,Australia,MEX,Mexico,agriculture,10,Cereals,89393219.714,2025,Export
AUS,Australia,MEX,Mexico,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",7871111.181,2025,Export
AUS,Australia,MEX,Mexico,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",576009.801,2025,Export
AUS,Australia,MHL,Marshall Isds,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",69976.899,2025,Export
AUS,Australia,MHL,Marshall Isds,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",121.134,2025,Export
AUS,Australia,MLT,Malta,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1306.058,2025,Export
AUS,Australia,MMR,Myanmar,agriculture,10,Cereals,102070078.386,2025,Export
AUS,Australia,MMR,Myanmar,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",12082303.743,2025,Export
AUS,Australia,MMR,Myanmar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3297.041,2025,Export
AUS,Australia,MNP,N. Mariana Isds,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",261573.808,2025,Export
AUS,Australia,MOZ,Mozambique,agriculture,10,Cereals,93176740.304,2025,Export
AUS,Australia,MUS,Mauritius,agriculture,10,Cereals,14317526.488,2025,Export
AUS,Australia,MUS,Mauritius,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",989352.5,2025,Export
AUS,Australia,MUS,Mauritius,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",56025.205,2025,Export
AUS,Australia,MWI,Malawi,agriculture,10,Cereals,35166667.498,2025,Export
AUS,Australia,MYS,Malaysia,agriculture,10,Cereals,286918948.709,2025,Export
AUS,Australia,MYS,Malaysia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",21450480.097,2025,Export
AUS,Australia,MYS,Malaysia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21564377.159,2025,Export
AUS,Australia,NCL,New Caledonia,agriculture,10,Cereals,8746936.466,2025,Export
AUS,Australia,NCL,New Caledonia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",651500.883,2025,Export
AUS,Australia,NCL,New Caledonia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",687884.953,2025,Export
AUS,Australia,NFK,Norfolk Isds,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",19478.764,2025,Export
AUS,Australia,NGA,Nigeria,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1398458.725,2025,Export
AUS,Australia,NGA,Nigeria,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1620.492,2025,Export
AUS,Australia,NLD,Netherlands,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",303583180.052,2025,Export
AUS,Australia,NOR,Norway,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",910822.11,2025,Export
AUS,Australia,NPL,Nepal,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",158551.117,2025,Export
AUS,Australia,NPL,Nepal,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",60449359.617,2025,Export
AUS,Australia,NRU,Nauru,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",31266.151,2025,Export
AUS,Australia,NRU,Nauru,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",474.227,2025,Export
AUS,Australia,NZL,New Zealand,agriculture,10,Cereals,151079150.594,2025,Export
AUS,Australia,NZL,New Zealand,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",18282919.748,2025,Export
AUS,Australia,NZL,New Zealand,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",11744463.723,2025,Export
AUS,Australia,OMN,Oman,agriculture,10,Cereals,56645472.375,2025,Export
AUS,Australia,OMN,Oman,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",192257.992,2025,Export
AUS,Australia,PAK,Pakistan,agriculture,10,Cereals,694116.276,2025,Export
AUS,Australia,PAK,Pakistan,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",12144.991,2025,Export
AUS,Australia,PAK,Pakistan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",197750587.547,2025,Export
AUS,Australia,PAN,Panama,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",63322.895,2025,Export
AUS,Australia,PER,Peru,agriculture,10,Cereals,26474469.508,2025,Export
AUS,Australia,PER,Peru,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",589212.783,2025,Export
AUS,Australia,PER,Peru,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",779796.16,2025,Export
AUS,Australia,PHL,Philippines,agriculture,10,Cereals,934910779.726,2025,Export
AUS,Australia,PHL,Philippines,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",46249544.629,2025,Export
AUS,Australia,PHL,Philippines,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4057099.57,2025,Export
AUS,Australia,PLW,Palau,agriculture,10,Cereals,7893.052,2025,Export
AUS,Australia,PLW,Palau,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",14530.303,2025,Export
AUS,Australia,PLW,Palau,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",310.567,2025,Export
AUS,Australia,PNG,Papua New Guinea,agriculture,10,Cereals,64509725.944,2025,Export
AUS,Australia,PNG,Papua New Guinea,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",6358428.075,2025,Export
AUS,Australia,PNG,Papua New Guinea,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",577272.045,2025,Export
AUS,Australia,POL,Poland,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4316.372,2025,Export
AUS,Australia,PRT,Portugal,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",16301046.573,2025,Export
AUS,Australia,PRY,Paraguay,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",363424.462,2025,Export
AUS,Australia,PYF,French Polynesia,agriculture,10,Cereals,6443.308,2025,Export
AUS,Australia,PYF,French Polynesia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1436.213,2025,Export
AUS,Australia,PYF,French Polynesia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10093.442,2025,Export
AUS,Australia,QAT,Qatar,agriculture,10,Cereals,22801786.052,2025,Export
AUS,Australia,QAT,Qatar,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",13086.358,2025,Export
AUS,Australia,QAT,Qatar,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",178752.82,2025,Export
AUS,Australia,ROU,Romania,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1304.125,2025,Export
AUS,Australia,ROU,Romania,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",45596.067,2025,Export
AUS,Australia,RUS,Russian Federation,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3479.386,2025,Export
AUS,Australia,RWA,Rwanda,agriculture,10,Cereals,17882757.479,2025,Export
AUS,Australia,S19,"Other Asia, nes",agriculture,10,Cereals,87117123.202,2025,Export
AUS,Australia,S19,"Other Asia, nes",agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",20055069.701,2025,Export
AUS,Australia,S19,"Other Asia, nes",agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",36449344.493,2025,Export
AUS,Australia,SAU,Saudi Arabia,agriculture,10,Cereals,157857365.32,2025,Export
AUS,Australia,SAU,Saudi Arabia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",832466.334,2025,Export
AUS,Australia,SAU,Saudi Arabia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",102638.67,2025,Export
AUS,Australia,SDN,Sudan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",564577.44,2025,Export
AUS,Australia,SEN,Senegal,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",35658.553,2025,Export
AUS,Australia,SGP,Singapore,agriculture,10,Cereals,40495707.579,2025,Export
AUS,Australia,SGP,Singapore,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",6028730.463,2025,Export
AUS,Australia,SGP,Singapore,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",225684.584,2025,Export
AUS,Australia,SLB,Solomon Isds,agriculture,10,Cereals,4082764.553,2025,Export
AUS,Australia,SLB,Solomon Isds,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1388894.923,2025,Export
AUS,Australia,SLB,Solomon Isds,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2653.354,2025,Export
AUS,Australia,SWE,Sweden,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",13183.008,2025,Export
AUS,Australia,THA,Thailand,agriculture,10,Cereals,444659343.51,2025,Export
AUS,Australia,THA,Thailand,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",61626236.212,2025,Export
AUS,Australia,THA,Thailand,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",806800.062,2025,Export
AUS,Australia,TLS,Timor-Leste,agriculture,10,Cereals,2154.642,2025,Export
AUS,Australia,TLS,Timor-Leste,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",65206.274,2025,Export
AUS,Australia,TUR,Türkiye,agriculture,10,Cereals,8216829.433,2025,Export
AUS,Australia,TUV,Tuvalu,agriculture,10,Cereals,461.985,2025,Export
AUS,Australia,TUV,Tuvalu,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",919.46,2025,Export
AUS,Australia,TZA,United Rep. of Tanzania,agriculture,10,Cereals,103800321.71,2025,Export
AUS,Australia,UGA,Uganda,agriculture,10,Cereals,31475514.944,2025,Export
AUS,Australia,UGA,Uganda,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",141743.104,2025,Export
AUS,Australia,URY,Uruguay,agriculture,10,Cereals,20471.033,2025,Export
AUS,Australia,URY,Uruguay,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",975471.038,2025,Export
AUS,Australia,USA,USA,agriculture,10,Cereals,62351.889,2025,Export
AUS,Australia,USA,USA,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",137016974.967,2025,Export
AUS,Australia,USA,USA,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",44792958.892,2025,Export
AUS,Australia,VNM,Viet Nam,agriculture,10,Cereals,437834302.689,2025,Export
AUS,Australia,VNM,Viet Nam,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",101614377.382,2025,Export
AUS,Australia,VNM,Viet Nam,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",20087427.992,2025,Export
AUS,Australia,VUT,Vanuatu,agriculture,10,Cereals,130.155,2025,Export
AUS,Australia,VUT,Vanuatu,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",648854.616,2025,Export
AUS,Australia,VUT,Vanuatu,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",64209.494,2025,Export
AUS,Australia,W00,World,agriculture,10,Cereals,9648959806.668,2025,Export
AUS,Australia,W00,World,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",669192011.162,2025,Export
AUS,Australia,W00,World,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3635155308.506,2025,Export
AUS,Australia,WLF,Wallis and Futuna Isds,agriculture,10,Cereals,16422.703,2025,Export
AUS,Australia,WSM,Samoa,agriculture,10,Cereals,136.598,2025,Export
AUS,Australia,WSM,Samoa,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1039500.12,2025,Export
AUS,Australia,WSM,Samoa,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",68.299,2025,Export
AUS,Australia,X1,Bunkers,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",15706.851,2025,Export
AUS,Australia,X1,Bunkers,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",11480053.571,2025,Export
AUS,Australia,YEM,Yemen,agriculture,10,Cereals,382477781.803,2025,Export
AUS,Australia,ZAF,South Africa,agriculture,10,Cereals,212477876.189,2025,Export
AUS,Australia,ZAF,South Africa,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3015481.535,2025,Export
AUS,Australia,ZAF,South Africa,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",4945088.531,2025,Export
AUS,Australia,ZMB,Zambia,agriculture,10,Cereals,19469770.583,2025,Export
AUS,Australia,ZWE,Zimbabwe,agriculture,10,Cereals,1683286.43,2025,Export
AUS,Australia,ZWE,Zimbabwe,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",133638.068,2025,Export
AUS,Australia,_X,"Areas, nes",agriculture,10,Cereals,239162702.296,2025,Export
BRA,Brazil,ABW,Aruba,agriculture,10,Cereals,390902.0,2025,Export
BRA,Brazil,ABW,Aruba,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",614.0,2025,Export
BRA,Brazil,ABW,Aruba,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",678.0,2025,Export
BRA,Brazil,AGO,Angola,agriculture,10,Cereals,5905388.0,2025,Export
BRA,Brazil,AGO,Angola,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1696188.0,2025,Export
BRA,Brazil,AGO,Angola,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2481117.0,2025,Export
BRA,Brazil,ALB,Albania,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",617568.0,2025,Export
BRA,Brazil,ARE,United Arab Emirates,agriculture,10,Cereals,26996476.0,2025,Export
BRA,Brazil,ARE,United Arab Emirates,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",165422.0,2025,Export
BRA,Brazil,ARE,United Arab Emirates,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",15838698.0,2025,Export
BRA,Brazil,ARG,Argentina,agriculture,10,Cereals,13223503.0,2025,Export
BRA,Brazil,ARG,Argentina,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2992476.0,2025,Export
BRA,Brazil,ARG,Argentina,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",144155366.0,2025,Export
BRA,Brazil,ARM,Armenia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",197354.0,2025,Export
BRA,Brazil,ATG,Antigua and Barbuda,agriculture,10,Cereals,366773.0,2025,Export
BRA,Brazil,ATG,Antigua and Barbuda,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",5714.0,2025,Export
BRA,Brazil,ATG,Antigua and Barbuda,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1066.0,2025,Export
BRA,Brazil,AUS,Australia,agriculture,10,Cereals,48077.0,2025,Export
BRA,Brazil,AUS,Australia,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1139906.0,2025,Export
BRA,Brazil,AUS,Australia,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3146539.0,2025,Export
BRA,Brazil,AUT,Austria,agriculture,10,Cereals,30833.0,2025,Export
BRA,Brazil,AUT,Austria,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",41200.0,2025,Export
BRA,Brazil,AZE,Azerbaijan,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2071344.0,2025,Export
BRA,Brazil,BEL,Belgium,agriculture,10,Cereals,501177.0,2025,Export
BRA,Brazil,BEL,Belgium,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",534655.0,2025,Export
BRA,Brazil,BEL,Belgium,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",36720044.0,2025,Export
BRA,Brazil,BEN,Benin,agriculture,10,Cereals,39023.0,2025,Export
BRA,Brazil,BEN,Benin,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",41.0,2025,Export
BRA,Brazil,BES,Bonaire,agriculture,10,Cereals,14990.0,2025,Export
BRA,Brazil,BGD,Bangladesh,agriculture,10,Cereals,389083775.0,2025,Export
BRA,Brazil,BGD,Bangladesh,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1015.0,2025,Export
BRA,Brazil,BGD,Bangladesh,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",211946405.0,2025,Export
BRA,Brazil,BGR,Bulgaria,agriculture,10,Cereals,1120.0,2025,Export
BRA,Brazil,BGR,Bulgaria,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",288.0,2025,Export
BRA,Brazil,BGR,Bulgaria,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",312756.0,2025,Export
BRA,Brazil,BHR,Bahrain,agriculture,10,Cereals,31061.0,2025,Export
BRA,Brazil,BHR,Bahrain,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",3008.0,2025,Export
BRA,Brazil,BHR,Bahrain,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",683.0,2025,Export
BRA,Brazil,BHS,Bahamas,agriculture,10,Cereals,401784.0,2025,Export
BRA,Brazil,BHS,Bahamas,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",38515.0,2025,Export
BRA,Brazil,BHS,Bahamas,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",8996.0,2025,Export
BRA,Brazil,BIH,Bosnia Herzegovina,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",157030.0,2025,Export
BRA,Brazil,BLR,Belarus,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5676832.0,2025,Export
BRA,Brazil,BLZ,Belize,agriculture,10,Cereals,1283.0,2025,Export
BRA,Brazil,BLZ,Belize,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",688.0,2025,Export
BRA,Brazil,BLZ,Belize,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1249416.0,2025,Export
BRA,Brazil,BMU,Bermuda,agriculture,10,Cereals,2348.0,2025,Export
BRA,Brazil,BMU,Bermuda,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1454.0,2025,Export
BRA,Brazil,BMU,Bermuda,agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",257.0,2025,Export
BRA,Brazil,BOL,Bolivia (Plurinational State of),agriculture,10,Cereals,5859203.0,2025,Export
BRA,Brazil,BOL,Bolivia (Plurinational State of),agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",5950790.0,2025,Export
BRA,Brazil,BOL,Bolivia (Plurinational State of),agriculture,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",5432744.0,2025,Export
BRA,Brazil,BRB,Barbados,agriculture,10,Cereals,1395170.0,2025,Export
BRA,Brazil,BRB,Barbados,agriculture,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",417514.0,2025,Export
